image_path,label
good_images\17_1_0_20170109212812805.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109212812805.jpg.chip.jpg,Bad
good_images\17_1_0_20170109212920120.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109212920120.jpg.chip.jpg,Bad
good_images\17_1_0_20170109212954942.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109212954942.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213518093.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213518093.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213559869.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213559869.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213621558.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213621558.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213642438.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213642438.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213916364.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213916364.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213929449.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213929449.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213933756.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213933756.jpg.chip.jpg,Bad
good_images\17_1_0_20170109213944067.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109213944067.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214008165.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214008165.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214021426.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214021426.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214048004.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214048004.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214200825.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214200825.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214431887.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214431887.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214542387.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214542387.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214546339.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214546339.jpg.chip.jpg,Bad
good_images\17_1_0_20170109214703699.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170109214703699.jpg.chip.jpg,Bad
good_images\17_1_0_20170111182452732.jpg.chip.jpg,Good
bad_images\bad_17_1_0_20170111182452732.jpg.chip.jpg,Bad
good_images\17_1_1_20170103201529736.jpg.chip.jpg,Good
bad_images\bad_17_1_1_20170103201529736.jpg.chip.jpg,Bad
good_images\17_1_1_20170103222937063.jpg.chip.jpg,Good
bad_images\bad_17_1_1_20170103222937063.jpg.chip.jpg,Bad
good_images\17_1_1_20170109214110957.jpg.chip.jpg,Good
bad_images\bad_17_1_1_20170109214110957.jpg.chip.jpg,Bad
good_images\17_1_2_20161219190706307.jpg.chip.jpg,Good
bad_images\bad_17_1_2_20161219190706307.jpg.chip.jpg,Bad
good_images\17_1_2_20170104020251980.jpg.chip.jpg,Good
bad_images\bad_17_1_2_20170104020251980.jpg.chip.jpg,Bad
good_images\17_1_3_20170104221735351.jpg.chip.jpg,Good
bad_images\bad_17_1_3_20170104221735351.jpg.chip.jpg,Bad
good_images\17_1_3_20170104221822223.jpg.chip.jpg,Good
bad_images\bad_17_1_3_20170104221822223.jpg.chip.jpg,Bad
good_images\17_1_3_20170104221840229.jpg.chip.jpg,Good
bad_images\bad_17_1_3_20170104221840229.jpg.chip.jpg,Bad
good_images\17_1_3_20170104222027959.jpg.chip.jpg,Good
bad_images\bad_17_1_3_20170104222027959.jpg.chip.jpg,Bad
good_images\17_1_3_20170104222038870.jpg.chip.jpg,Good
bad_images\bad_17_1_3_20170104222038870.jpg.chip.jpg,Bad
good_images\17_1_3_20170104223349358.jpg.chip.jpg,Good
bad_images\bad_17_1_3_20170104223349358.jpg.chip.jpg,Bad
good_images\17_1_4_20161223214728028.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20161223214728028.jpg.chip.jpg,Bad
good_images\17_1_4_20170102234911226.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170102234911226.jpg.chip.jpg,Bad
good_images\17_1_4_20170103201233799.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103201233799.jpg.chip.jpg,Bad
good_images\17_1_4_20170103201513799.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103201513799.jpg.chip.jpg,Bad
good_images\17_1_4_20170103212235036.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103212235036.jpg.chip.jpg,Bad
good_images\17_1_4_20170103222920542.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103222920542.jpg.chip.jpg,Bad
good_images\17_1_4_20170103222931966.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103222931966.jpg.chip.jpg,Bad
good_images\17_1_4_20170103233515202.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103233515202.jpg.chip.jpg,Bad
good_images\17_1_4_20170103233523157.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103233523157.jpg.chip.jpg,Bad
good_images\17_1_4_20170103233548115.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103233548115.jpg.chip.jpg,Bad
good_images\17_1_4_20170103234135204.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103234135204.jpg.chip.jpg,Bad
good_images\17_1_4_20170103234147843.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170103234147843.jpg.chip.jpg,Bad
good_images\17_1_4_20170104001810179.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170104001810179.jpg.chip.jpg,Bad
good_images\17_1_4_20170104011834409.jpg.chip.jpg,Good
bad_images\bad_17_1_4_20170104011834409.jpg.chip.jpg,Bad
good_images\18_0_0_20170103201308008.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170103201308008.jpg.chip.jpg,Bad
good_images\18_0_0_20170103201519511.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170103201519511.jpg.chip.jpg,Bad
good_images\18_0_0_20170105183259439.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170105183259439.jpg.chip.jpg,Bad
good_images\18_0_0_20170110223927225.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110223927225.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231228322.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231228322.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231524976.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231524976.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231625906.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231625906.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231644037.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231644037.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231703804.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231703804.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231723682.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231723682.jpg.chip.jpg,Bad
good_images\18_0_0_20170110231845000.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110231845000.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232030603.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232030603.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232049161.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232049161.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232054251.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232054251.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232058918.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232058918.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232106743.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232106743.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232121048.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232121048.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232448997.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232448997.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232621309.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232621309.jpg.chip.jpg,Bad
good_images\18_0_0_20170110232624418.jpg.chip.jpg,Good
bad_images\bad_18_0_0_20170110232624418.jpg.chip.jpg,Bad
good_images\18_0_1_20170109214734802.jpg.chip.jpg,Good
bad_images\bad_18_0_1_20170109214734802.jpg.chip.jpg,Bad
good_images\18_0_2_20161219205328564.jpg.chip.jpg,Good
bad_images\bad_18_0_2_20161219205328564.jpg.chip.jpg,Bad
good_images\18_0_2_20170110231202841.jpg.chip.jpg,Good
bad_images\bad_18_0_2_20170110231202841.jpg.chip.jpg,Bad
good_images\18_0_3_20170104225753848.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104225753848.jpg.chip.jpg,Bad
good_images\18_0_3_20170104225805617.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104225805617.jpg.chip.jpg,Bad
good_images\18_0_3_20170104225809521.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104225809521.jpg.chip.jpg,Bad
good_images\18_0_3_20170104225812688.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104225812688.jpg.chip.jpg,Bad
good_images\18_0_3_20170104225820545.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104225820545.jpg.chip.jpg,Bad
good_images\18_0_3_20170104230248073.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104230248073.jpg.chip.jpg,Bad
good_images\18_0_3_20170104230329273.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104230329273.jpg.chip.jpg,Bad
good_images\18_0_3_20170104230349313.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104230349313.jpg.chip.jpg,Bad
good_images\18_0_3_20170104230409040.jpg.chip.jpg,Good
bad_images\bad_18_0_3_20170104230409040.jpg.chip.jpg,Bad
good_images\18_0_4_20170103201305015.jpg.chip.jpg,Good
bad_images\bad_18_0_4_20170103201305015.jpg.chip.jpg,Bad
good_images\18_0_4_20170103201550447.jpg.chip.jpg,Good
bad_images\bad_18_0_4_20170103201550447.jpg.chip.jpg,Bad
good_images\18_0_4_20170103205858722.jpg.chip.jpg,Good
bad_images\bad_18_0_4_20170103205858722.jpg.chip.jpg,Bad
good_images\18_0_4_20170103234736836.jpg.chip.jpg,Good
bad_images\bad_18_0_4_20170103234736836.jpg.chip.jpg,Bad
good_images\18_0_4_20170104011044048.jpg.chip.jpg,Good
bad_images\bad_18_0_4_20170104011044048.jpg.chip.jpg,Bad
good_images\18_0_4_20170105183328551.jpg.chip.jpg,Good
bad_images\bad_18_0_4_20170105183328551.jpg.chip.jpg,Bad
good_images\18_1_0_20170102235007970.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170102235007970.jpg.chip.jpg,Bad
good_images\18_1_0_20170103175433456.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170103175433456.jpg.chip.jpg,Bad
good_images\18_1_0_20170103175516495.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170103175516495.jpg.chip.jpg,Bad
good_images\18_1_0_20170103180718335.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170103180718335.jpg.chip.jpg,Bad
good_images\18_1_0_20170103201359471.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170103201359471.jpg.chip.jpg,Bad
good_images\18_1_0_20170103201500071.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170103201500071.jpg.chip.jpg,Bad
good_images\18_1_0_20170104022856102.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170104022856102.jpg.chip.jpg,Bad
good_images\18_1_0_20170105002457379.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170105002457379.jpg.chip.jpg,Bad
good_images\18_1_0_20170105183423287.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170105183423287.jpg.chip.jpg,Bad
good_images\18_1_0_20170109205411880.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109205411880.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212417557.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212417557.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212422272.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212422272.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212425897.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212425897.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212530499.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212530499.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212536049.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212536049.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212538216.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212538216.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212554810.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212554810.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212647587.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212647587.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212756182.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212756182.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212814819.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212814819.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212818755.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212818755.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212826322.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212826322.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212828069.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212828069.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212830216.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212830216.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212847067.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212847067.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212849263.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212849263.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212905543.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212905543.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212906609.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212906609.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212908376.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212908376.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212914272.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212914272.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212921724.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212921724.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212936696.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212936696.jpg.chip.jpg,Bad
good_images\18_1_0_20170109212956509.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109212956509.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213008587.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213008587.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213010399.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213010399.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213011914.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213011914.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213013086.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213013086.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213049651.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213049651.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213102446.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213102446.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213103958.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213103958.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213109287.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213109287.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213130477.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213130477.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213137477.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213137477.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213140139.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213140139.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213142404.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213142404.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213149718.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213149718.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213413212.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213413212.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213414723.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213414723.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213451167.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213451167.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213544430.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213544430.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213550274.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213550274.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213623055.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213623055.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213624244.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213624244.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213856511.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213856511.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213904824.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213904824.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213911368.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213911368.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213919463.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213919463.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213922168.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213922168.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213931089.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213931089.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213933756.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213933756.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213935367.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213935367.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213938695.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213938695.jpg.chip.jpg,Bad
good_images\18_1_0_20170109213945602.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109213945602.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214004496.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214004496.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214042490.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214042490.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214044181.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214044181.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214106546.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214106546.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214113667.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214113667.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214116215.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214116215.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214120554.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214120554.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214122492.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214122492.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214156684.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214156684.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214215051.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214215051.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214216731.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214216731.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214239711.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214239711.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214241069.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214241069.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214248716.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214248716.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214251980.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214251980.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214254732.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214254732.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214309566.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214309566.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214336149.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214336149.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214453184.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214453184.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214455239.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214455239.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214503497.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214503497.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214512153.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214512153.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214527742.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214527742.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214554528.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214554528.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214557098.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214557098.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214559082.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214559082.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214601671.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214601671.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214608184.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214608184.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214610454.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214610454.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214646809.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214646809.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214700491.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214700491.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214725387.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214725387.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214726739.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214726739.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214749825.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214749825.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214752340.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214752340.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214753528.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214753528.jpg.chip.jpg,Bad
good_images\18_1_0_20170109214813691.jpg.chip.jpg,Good
bad_images\bad_18_1_0_20170109214813691.jpg.chip.jpg,Bad
good_images\18_1_1_20170109212540841.jpg.chip.jpg,Good
bad_images\bad_18_1_1_20170109212540841.jpg.chip.jpg,Bad
good_images\18_1_1_20170109212551451.jpg.chip.jpg,Good
bad_images\bad_18_1_1_20170109212551451.jpg.chip.jpg,Bad
good_images\18_1_1_20170109214221868.jpg.chip.jpg,Good
bad_images\bad_18_1_1_20170109214221868.jpg.chip.jpg,Bad
good_images\18_1_1_20170109214355606.jpg.chip.jpg,Good
bad_images\bad_18_1_1_20170109214355606.jpg.chip.jpg,Bad
good_images\18_1_2_20170102234846172.jpg.chip.jpg,Good
bad_images\bad_18_1_2_20170102234846172.jpg.chip.jpg,Bad
good_images\18_1_2_20170102234919571.jpg.chip.jpg,Good
bad_images\bad_18_1_2_20170102234919571.jpg.chip.jpg,Bad
good_images\18_1_2_20170103223049176.jpg.chip.jpg,Good
bad_images\bad_18_1_2_20170103223049176.jpg.chip.jpg,Bad
good_images\18_1_2_20170104020418380.jpg.chip.jpg,Good
bad_images\bad_18_1_2_20170104020418380.jpg.chip.jpg,Bad
good_images\18_1_2_20170104020424141.jpg.chip.jpg,Good
bad_images\bad_18_1_2_20170104020424141.jpg.chip.jpg,Bad
good_images\18_1_2_20170104020428878.jpg.chip.jpg,Good
bad_images\bad_18_1_2_20170104020428878.jpg.chip.jpg,Bad
good_images\18_1_2_20170104020841204.jpg.chip.jpg,Good
